SampleID	Index	OlinkID	UniProt	Assay	MissingFreq	Panel	Panel_Version	PlateID	QC_Warning	LOD	NPX	Normalization
Sample_00050	9550	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.33	Intensity Normalized (v.2)
Sample_00051	9551	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.52	Intensity Normalized (v.2)
Sample_00052	9552	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.13	Intensity Normalized (v.2)
Sample_00053	9553	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.84	Intensity Normalized (v.2)
Sample_00054	9554	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.96	Intensity Normalized (v.2)
Sample_00055	9555	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.56	Intensity Normalized (v.2)
Sample_00056	9556	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.94	Intensity Normalized (v.2)
Sample_00057	9557	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.4	Intensity Normalized (v.2)
Sample_00058	9558	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.45	Intensity Normalized (v.2)
Sample_00059	9559	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.26	Intensity Normalized (v.2)
Sample_00060	9560	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.35	Intensity Normalized (v.2)
Sample_00061	9561	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.37	Intensity Normalized (v.2)
Sample_00062	9562	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.64	Intensity Normalized (v.2)
Sample_00063	9563	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.62	Intensity Normalized (v.2)
Sample_00064	9564	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.63	Intensity Normalized (v.2)
Sample_00065	9565	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.37	Intensity Normalized (v.2)
Sample_00066	9566	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.61	Intensity Normalized (v.2)
Sample_00067	9567	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.51	Intensity Normalized (v.2)
Sample_00068	9568	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.62	Intensity Normalized (v.2)
Sample_00069	9569	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.63	Intensity Normalized (v.2)
Sample_00070	9570	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.16	Intensity Normalized (v.2)
Sample_00071	9571	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.95	Intensity Normalized (v.2)
Sample_00072	9572	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.04	Intensity Normalized (v.2)
Sample_00073	9573	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.16	Intensity Normalized (v.2)
Sample_00074	9574	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.11	Intensity Normalized (v.2)
Sample_00075	9575	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.95	Intensity Normalized (v.2)
Sample_00076	9576	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.29	Intensity Normalized (v.2)
Sample_00077	9577	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.54	Intensity Normalized (v.2)
Sample_00078	9578	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.37	Intensity Normalized (v.2)
Sample_00079	9579	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.96	Intensity Normalized (v.2)
Sample_00080	9580	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.31	Intensity Normalized (v.2)
Sample_00081	9581	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.06	Intensity Normalized (v.2)
Sample_00082	9582	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.54	Intensity Normalized (v.2)
Sample_00083	9583	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.83	Intensity Normalized (v.2)
Sample_00084	9584	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.57	Intensity Normalized (v.2)
Sample_00085	9585	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.77	Intensity Normalized (v.2)
Sample_00086	9586	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.43	Intensity Normalized (v.2)
Sample_00087	9587	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.4	Intensity Normalized (v.2)
Sample_00088	9588	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.34	Intensity Normalized (v.2)
Sample_00089	9589	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.64	Intensity Normalized (v.2)
Sample_00090	9590	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.4	Intensity Normalized (v.2)
CONTROL_0001	9591	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.6	Intensity Normalized (v.2)
CONTROL_0002	9592	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.86	Intensity Normalized (v.2)
CONTROL_0003	9593	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.59	Intensity Normalized (v.2)
CONTROL_0004	9594	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.46	Intensity Normalized (v.2)
CONTROL_0005	9595	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.3	Intensity Normalized (v.2)
Empty well_01	9596	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.62	Intensity Normalized (v.2)
Empty well_02	9597	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.41	Intensity Normalized (v.2)
Empty well_03	9598	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.56	Intensity Normalized (v.2)
Empty well_04	9599	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.28	Intensity Normalized (v.2)
Empty well_05	9600	OID00096	P42485	Protein_96	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.49	Intensity Normalized (v.2)
Sample_00001	9601	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.65	Intensity Normalized (v.2)
Sample_00002	9602	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.19	Intensity Normalized (v.2)
Sample_00003	9603	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.27	Intensity Normalized (v.2)
Sample_00004	9604	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.29	Intensity Normalized (v.2)
Sample_00005	9605	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.81	Intensity Normalized (v.2)
Sample_00006	9606	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.33	Intensity Normalized (v.2)
Sample_00007	9607	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.93	Intensity Normalized (v.2)
Sample_00008	9608	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.03	Intensity Normalized (v.2)
Sample_00009	9609	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.45	Intensity Normalized (v.2)
Sample_00010	9610	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.59	Intensity Normalized (v.2)
Sample_00011	9611	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.97	Intensity Normalized (v.2)
Sample_00012	9612	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.46	Intensity Normalized (v.2)
Sample_00013	9613	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.38	Intensity Normalized (v.2)
Sample_00014	9614	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.11	Intensity Normalized (v.2)
Sample_00015	9615	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.29	Intensity Normalized (v.2)
Sample_00016	9616	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.36	Intensity Normalized (v.2)
Sample_00017	9617	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.45	Intensity Normalized (v.2)
Sample_00018	9618	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.77	Intensity Normalized (v.2)
Sample_00019	9619	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.34	Intensity Normalized (v.2)
Sample_00020	9620	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.52	Intensity Normalized (v.2)
Sample_00021	9621	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.63	Intensity Normalized (v.2)
Sample_00022	9622	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.33	Intensity Normalized (v.2)
Sample_00023	9623	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.59	Intensity Normalized (v.2)
Sample_00024	9624	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.8	Intensity Normalized (v.2)
Sample_00025	9625	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	10	Intensity Normalized (v.2)
Sample_00026	9626	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.69	Intensity Normalized (v.2)
Sample_00027	9627	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.34	Intensity Normalized (v.2)
Sample_00028	9628	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.46	Intensity Normalized (v.2)
Sample_00029	9629	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.34	Intensity Normalized (v.2)
Sample_00030	9630	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.55	Intensity Normalized (v.2)
Sample_00031	9631	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.94	Intensity Normalized (v.2)
Sample_00032	9632	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.53	Intensity Normalized (v.2)
Sample_00033	9633	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.06	Intensity Normalized (v.2)
Sample_00034	9634	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.07	Intensity Normalized (v.2)
Sample_00035	9635	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.29	Intensity Normalized (v.2)
Sample_00036	9636	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.83	Intensity Normalized (v.2)
Sample_00037	9637	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.53	Intensity Normalized (v.2)
Sample_00038	9638	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.77	Intensity Normalized (v.2)
Sample_00039	9639	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.95	Intensity Normalized (v.2)
Sample_00040	9640	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.8	Intensity Normalized (v.2)
Sample_00041	9641	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.61	Intensity Normalized (v.2)
Sample_00042	9642	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.44	Intensity Normalized (v.2)
Sample_00043	9643	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.61	Intensity Normalized (v.2)
Sample_00044	9644	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.27	Intensity Normalized (v.2)
Sample_00045	9645	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.84	Intensity Normalized (v.2)
Sample_00046	9646	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.93	Intensity Normalized (v.2)
Sample_00047	9647	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.21	Intensity Normalized (v.2)
Sample_00048	9648	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.47	Intensity Normalized (v.2)
Sample_00049	9649	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.67	Intensity Normalized (v.2)
Sample_00050	9650	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.02	Intensity Normalized (v.2)
Sample_00051	9651	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.03	Intensity Normalized (v.2)
Sample_00052	9652	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.72	Intensity Normalized (v.2)
Sample_00053	9653	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.49	Intensity Normalized (v.2)
Sample_00054	9654	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.56	Intensity Normalized (v.2)
Sample_00055	9655	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.95	Intensity Normalized (v.2)
Sample_00056	9656	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.67	Intensity Normalized (v.2)
Sample_00057	9657	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.25	Intensity Normalized (v.2)
Sample_00058	9658	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.03	Intensity Normalized (v.2)
Sample_00059	9659	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.54	Intensity Normalized (v.2)
Sample_00060	9660	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.79	Intensity Normalized (v.2)
Sample_00061	9661	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.62	Intensity Normalized (v.2)
Sample_00062	9662	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.62	Intensity Normalized (v.2)
Sample_00063	9663	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.79	Intensity Normalized (v.2)
Sample_00064	9664	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.68	Intensity Normalized (v.2)
Sample_00065	9665	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.51	Intensity Normalized (v.2)
Sample_00066	9666	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.25	Intensity Normalized (v.2)
Sample_00067	9667	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.73	Intensity Normalized (v.2)
Sample_00068	9668	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.07	Intensity Normalized (v.2)
Sample_00069	9669	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.23	Intensity Normalized (v.2)
Sample_00070	9670	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.94	Intensity Normalized (v.2)
Sample_00071	9671	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.5	Intensity Normalized (v.2)
Sample_00072	9672	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.12	Intensity Normalized (v.2)
Sample_00073	9673	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.73	Intensity Normalized (v.2)
Sample_00074	9674	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.12	Intensity Normalized (v.2)
Sample_00075	9675	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.83	Intensity Normalized (v.2)
Sample_00076	9676	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.28	Intensity Normalized (v.2)
Sample_00077	9677	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.24	Intensity Normalized (v.2)
Sample_00078	9678	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	6.84	Intensity Normalized (v.2)
Sample_00079	9679	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.87	Intensity Normalized (v.2)
Sample_00080	9680	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.15	Intensity Normalized (v.2)
Sample_00081	9681	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.85	Intensity Normalized (v.2)
Sample_00082	9682	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	5.13	Intensity Normalized (v.2)
Sample_00083	9683	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.14	Intensity Normalized (v.2)
Sample_00084	9684	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.59	Intensity Normalized (v.2)
Sample_00085	9685	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	9.36	Intensity Normalized (v.2)
Sample_00086	9686	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	8.38	Intensity Normalized (v.2)
Sample_00087	9687	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.45	Intensity Normalized (v.2)
Sample_00088	9688	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.47	Intensity Normalized (v.2)
Sample_00089	9689	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	9.5	Intensity Normalized (v.2)
Sample_00090	9690	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	8.71	Intensity Normalized (v.2)
CONTROL_0001	9691	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	6.71	Intensity Normalized (v.2)
CONTROL_0002	9692	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	5.8	Intensity Normalized (v.2)
CONTROL_0003	9693	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Warning	2.14	7.82	Intensity Normalized (v.2)
CONTROL_0004	9694	OID00097	P98148	Protein_97	1.47E-3	Olink Immuno-Oncology	v.3112	20211440-001_SP211650_IMO	Pass	2.14	7.54	Intensity Normalized (v.2)
